job_id,title,company,location,salary_min,salary_max,salary_currency,experience_min,experience_max,employment_type,remote,description,skills,source,url,posted_date,scraped_at
DE3062,Junior Data Engineer,ELCA Vietnam,Hanoi,14000000.0,42000000.0,VND,0.0,1.0,Contract,False,"Entry-level Data Engineer responsible for data cleaning, basic data pipeline maintenance, schema migrations, and assisting BI team. Primary technologies include Pandas, ETL, dbt, Git.",Pandas|ETL|dbt|Git|SQL|AWS|PostgreSQL|Docker|Linux,TopDev,https://topdev.vn/job/de3062,2026-05-25,2026-05-28
DE3063,Data Engineer,VPBank,Hanoi,,,VND,3.0,5.0,Full-time,False,"Build robust batch and stream processing pipelines using Spark, Airflow, and Cloud data services. Collaborate with data scientists and analysts to provide clean datasets. Primary technologies include BigQuery, PostgreSQL, Kafka, Docker.",BigQuery|PostgreSQL|Kafka|Docker|SQL|Hadoop|Hive,TopDev,https://topdev.vn/job/de3063,2026-04-11,2026-04-15
DE3064,Senior Data Engineer,Vietcombank,Hanoi,44000000.0,73000000.0,VND,5.0,9.0,Contract,True,"Design highly available, cost-effective data pipelines and lakehouse solutions. Drive data engineering standards, monitoring, and infrastructure as code. Primary technologies include Databricks, Elasticsearch, dbt, Spark.",Databricks|Elasticsearch|dbt|Spark|SQL|Airflow,TopDev,https://topdev.vn/job/de3064,2026-05-21,2026-05-25
DE3065,Senior Data Engineer,NashTech,Hanoi,56000000.0,71000000.0,VND,4.0,8.0,Full-time,True,"Design highly available, cost-effective data pipelines and lakehouse solutions. Drive data engineering standards, monitoring, and infrastructure as code. Primary technologies include dbt, Spark, Kafka, Databricks.",dbt|Spark|Kafka|Databricks|Python|Kubernetes|Azure|Terraform|Airflow|GCP,LinkedIn,https://linkedin.com/jobs/de3065,2026-03-08,2026-03-11
DE3066,Data Engineer,Rakuten Vietnam,Hanoi,26000000.0,53000000.0,VND,3.0,6.0,Full-time,False,"Manage enterprise ETL/ELT pipelines, dimensional data modeling (Kimball), data quality automation, and performance tuning on cloud databases. Primary technologies include SQL, Python, Docker, Redshift.",SQL|Python|Docker|Redshift,ITviec,https://itviec.com/job/de3066,2026-01-09,2026-01-12
DE3067,Junior Data Engineer,Tiki,Hanoi,14000000.0,31000000.0,VND,0.0,3.0,Full-time,True,"Assist data engineering team in ETL pipeline development, database maintenance, data quality monitoring, and writing SQL transformations. Primary technologies include Python, SQL, MySQL, Airflow.",Python|SQL|MySQL|Airflow|ETL|PostgreSQL|Docker|Pandas,ITviec,https://itviec.com/job/de3067,2026-04-10,2026-04-15
DE3068,Big Data Engineer,Lazada Vietnam,Hanoi,,,VND,3.0,7.0,Full-time,False,"Maintain distributed computing clusters (Hadoop, Spark, Kafka), tuning shuffle performance, and orchestrating batch ETL workloads. Primary technologies include Kafka, Java, Hadoop, Cassandra.",Kafka|Java|Hadoop|Cassandra|Scala|Python|GCP|Flink,ITviec,https://itviec.com/job/de3068,2026-08-08,2026-08-10
DE3069,Data Engineer,Central Retail Vietnam,Ho Chi Minh City,30000000.0,49000000.0,VND,3.0,4.0,Contract,False,"Build robust batch and stream processing pipelines using Spark, Airflow, and Cloud data services. Collaborate with data scientists and analysts to provide clean datasets. Primary technologies include Hadoop, dbt, GCP, Kafka.",Hadoop|dbt|GCP|Kafka|BigQuery|PostgreSQL|AWS,TopDev,https://topdev.vn/job/de3069,2026-06-05,2026-06-06
DE3070,Senior Data Engineer,Standard Chartered Vietnam,Hanoi,59000000.0,75000000.0,VND,5.0,6.0,Contract,False,"Spearhead large-scale data platform modernization, mentor junior data engineers, enforce best practices in CI/CD, data governance, and distributed computing. Primary technologies include Airflow, Elasticsearch, Python, AWS.",Airflow|Elasticsearch|Python|AWS|Java|ClickHouse|Docker,VietnamWorks,https://vietnamworks.com/job/de3070,2026-06-30,2026-07-03
DE3071,Senior Data Engineer,VinFast,Ho Chi Minh City,51000000.0,81000000.0,VND,4.0,7.0,Full-time,False,"Design highly available, cost-effective data pipelines and lakehouse solutions. Drive data engineering standards, monitoring, and infrastructure as code. Primary technologies include Spark, Azure, dbt, Docker.",Spark|Azure|dbt|Docker|SQL|Airflow,VietnamWorks,https://vietnamworks.com/job/de3071,2026-05-16,2026-05-19
DE3072,Senior Data Engineer,Giao Hang Tiet Kiem,Hanoi,42000000.0,60000000.0,VND,4.0,8.0,Full-time,False,"Spearhead large-scale data platform modernization, mentor junior data engineers, enforce best practices in CI/CD, data governance, and distributed computing. Primary technologies include Python, Spark, Kafka, Airflow.",Python|Spark|Kafka|Airflow|Docker|Databricks|GCP,ITviec,https://itviec.com/job/de3072,2026-03-19,2026-03-22
DE3073,Data Engineer,Speranza IT,Hanoi,29000000.0,55000000.0,VND,3.0,5.0,Full-time,False,"Design, implement and maintain end-to-end scalable data pipelines and modern data warehouse solutions supporting high-volume business operations. Primary technologies include Snowflake, Airflow, Docker, Spark.",Snowflake|Airflow|Docker|Spark|Python,LinkedIn,https://linkedin.com/jobs/de3073,2025-11-08,2025-11-13
DE3074,Data Engineer,Heineken Vietnam,Hanoi,27000000.0,48000000.0,VND,2.0,6.0,Full-time,False,"Manage enterprise ETL/ELT pipelines, dimensional data modeling (Kimball), data quality automation, and performance tuning on cloud databases. Primary technologies include Docker, Kubernetes, AWS, Python.",Docker|Kubernetes|AWS|Python|Spark|SQL|GCP|PostgreSQL,ITviec,https://itviec.com/job/de3074,2026-04-05,2026-04-06
DE3075,Data Engineer,Bosch Vietnam,Ho Chi Minh City,23000000.0,50000000.0,VND,2.0,4.0,Full-time,True,"Manage enterprise ETL/ELT pipelines, dimensional data modeling (Kimball), data quality automation, and performance tuning on cloud databases. Primary technologies include PostgreSQL, Python, AWS, Docker.",PostgreSQL|Python|AWS|Docker|SQL|Airflow|Hive,TopDev,https://topdev.vn/job/de3075,2026-05-14,2026-05-19
DE3076,Lead Data Engineer,Hybrid Technologies,Hanoi,70000000.0,93000000.0,VND,7.0,10.0,Full-time,False,"Direct the engineering lifecycle of mission-critical data platforms, enterprise lakehouses, and real-time streaming backbones. Primary technologies include AWS, Python, Java, Azure.",AWS|Python|Java|Azure|GCP|Kafka,LinkedIn,https://linkedin.com/jobs/de3076,2025-07-25,2025-07-26
DE3077,Analytics Engineer,Prudential Vietnam,Ho Chi Minh City,31000000.0,49000000.0,VND,2.0,3.0,Full-time,False,"Partner with product managers and business stakeholders to design dimensional models and deliver actionable analytical datasets across the organization. Primary technologies include Data Modeling, Python, dbt, Redshift.",Data Modeling|Python|dbt|Redshift|Looker|SQL,LinkedIn,https://linkedin.com/jobs/de3077,2025-06-17,2025-06-19
DE3078,Junior Data Engineer,TCBS,Ho Chi Minh City,13000000.0,42000000.0,VND,0.0,2.0,Full-time,True,"Assist data engineering team in ETL pipeline development, database maintenance, data quality monitoring, and writing SQL transformations. Primary technologies include Spark, AWS, Pandas, Git.",Spark|AWS|Pandas|Git|Python,TopDev,https://topdev.vn/job/de3078,2026-03-01,2026-03-03
DE3079,Junior Data Engineer,MobiFone IT,Can Tho,14000000.0,42000000.0,VND,0.0,4.0,Full-time,False,"Assist data engineering team in ETL pipeline development, database maintenance, data quality monitoring, and writing SQL transformations. Primary technologies include MySQL, Pandas, Linux, Airflow.",MySQL|Pandas|Linux|Airflow|PostgreSQL|Python|ETL|Git,ITviec,https://itviec.com/job/de3079,2026-06-06,2026-06-07
DE3080,Analytics Engineer,TMA Solutions,Ho Chi Minh City,30000000.0,52000000.0,VND,3.0,7.0,Internship,False,"Build analytics-ready data marts, manage semantic layers, automate BI dashboards, and maintain high standards of data governance. Primary technologies include Tableau, Redshift, SQL, Python.",Tableau|Redshift|SQL|Python|Metabase|ClickHouse|Looker|dbt,ITviec,https://itviec.com/job/de3080,2026-04-25,2026-04-30
DE3081,Senior Data Engineer,FE Credit,Hanoi,,,VND,5.0,7.0,Full-time,False,"Architect and optimize high-throughput distributed data systems using Apache Spark, Kafka, and Snowflake/Databricks with strict SLAs. Primary technologies include Flink, Airflow, Docker, Databricks.",Flink|Airflow|Docker|Databricks|AWS|Spark,ITviec,https://itviec.com/job/de3081,2025-01-08,2025-01-11
DE3082,Lead Data Engineer,VinBigData,Ho Chi Minh City,92000000.0,102000000.0,VND,6.0,7.0,Full-time,False,"Provide strategic leadership and architectural oversight for the entire data engineering department. Align data strategy with overarching corporate objectives. Primary technologies include Terraform, Snowflake, Azure, Architecture.",Terraform|Snowflake|Azure|Architecture|Data Governance|Databricks,VietnamWorks,https://vietnamworks.com/job/de3082,2026-06-17,2026-06-21
DE3083,Data Engineer,Dien May Xanh,Hanoi,32000000.0,52000000.0,VND,2.0,5.0,Full-time,False,"Design, implement and maintain end-to-end scalable data pipelines and modern data warehouse solutions supporting high-volume business operations. Primary technologies include Airflow, SQL, Redshift, Docker.",Airflow|SQL|Redshift|Docker|BigQuery|AWS|Python,ITviec,https://itviec.com/job/de3083,2026-03-04,2026-03-09
DE3084,Data Engineer,Prudential Vietnam,Ho Chi Minh City,31000000.0,49000000.0,VND,3.0,6.0,Full-time,True,"Responsible for building and operating real-time and batch data infrastructure, ensuring low latency, data integrity, and high reliability. Primary technologies include PostgreSQL, GCP, Kafka, Snowflake.",PostgreSQL|GCP|Kafka|Snowflake|AWS|dbt|BigQuery|Spark,VietnamWorks,https://vietnamworks.com/job/de3084,2026-04-16,2026-04-18
DE3085,Senior Data Engineer,HD Bank,Ho Chi Minh City,,,VND,5.0,9.0,Internship,False,"Lead the technical design and architectural evolution of enterprise data lakes and data streaming infrastructure for millions of daily active users. Primary technologies include dbt, Elasticsearch, Terraform, AWS.",dbt|Elasticsearch|Terraform|AWS|Snowflake|Airflow|Spark|Python,LinkedIn,https://linkedin.com/jobs/de3085,2026-07-22,2026-07-26
DE3086,Senior Data Engineer,Sacombank,Hanoi,42000000.0,68000000.0,VND,4.0,5.0,Full-time,False,"Lead the technical design and architectural evolution of enterprise data lakes and data streaming infrastructure for millions of daily active users. Primary technologies include AWS, Flink, Spark, Python.",AWS|Flink|Spark|Python|BigQuery|Snowflake|Databricks|Airflow,TopDev,https://topdev.vn/job/de3086,2026-03-25,2026-03-29
DE3087,Data Engineer,Shinhan Bank Vietnam,Ho Chi Minh City,22000000.0,51000000.0,VND,2.0,3.0,Full-time,False,"Manage enterprise ETL/ELT pipelines, dimensional data modeling (Kimball), data quality automation, and performance tuning on cloud databases. Primary technologies include Kafka, SQL, PostgreSQL, Kubernetes.",Kafka|SQL|PostgreSQL|Kubernetes|Snowflake|BigQuery|AWS,ITviec,https://itviec.com/job/de3087,2025-08-10,2025-08-14
DE3088,Junior Data Engineer,FPT Software,Ho Chi Minh City,,,VND,0.0,2.0,Full-time,False,"Entry-level Data Engineer responsible for data cleaning, basic data pipeline maintenance, schema migrations, and assisting BI team. Primary technologies include Python, Airflow, AWS, Linux.",Python|Airflow|AWS|Linux|MySQL|Git,TopDev,https://topdev.vn/job/de3088,2026-04-09,2026-04-12
DE3089,Data Engineer,Katalon,Ho Chi Minh City,,,VND,2.0,4.0,Full-time,False,"Build robust batch and stream processing pipelines using Spark, Airflow, and Cloud data services. Collaborate with data scientists and analysts to provide clean datasets. Primary technologies include AWS, Azure, dbt, Redshift.",AWS|Azure|dbt|Redshift|Spark|Airflow|Docker|SQL,LinkedIn,https://linkedin.com/jobs/de3089,2026-03-15,2026-03-20
DE3090,Data Engineer,VNDIRECT,Hanoi,26000000.0,44000000.0,VND,3.0,6.0,Full-time,True,"Responsible for building and operating real-time and batch data infrastructure, ensuring low latency, data integrity, and high reliability. Primary technologies include Python, Kafka, PostgreSQL, GCP.",Python|Kafka|PostgreSQL|GCP|Airflow|Snowflake|Spark,VietnamWorks,https://vietnamworks.com/job/de3090,2026-03-04,2026-03-05
DE3091,Data Engineer,SmartOSC,Ho Chi Minh City,24000000.0,49000000.0,VND,2.0,4.0,Internship,False,"Responsible for building and operating real-time and batch data infrastructure, ensuring low latency, data integrity, and high reliability. Primary technologies include SQL, PostgreSQL, Airflow, Hadoop.",SQL|PostgreSQL|Airflow|Hadoop|Hive,TopDev,https://topdev.vn/job/de3091,2026-03-18,2026-03-21
DE3092,Big Data Engineer,Giao Hang Tiet Kiem,Hanoi,31000000.0,59000000.0,VND,3.0,7.0,Contract,False,"Maintain distributed computing clusters (Hadoop, Spark, Kafka), tuning shuffle performance, and orchestrating batch ETL workloads. Primary technologies include Spark, AWS, Docker, Elasticsearch.",Spark|AWS|Docker|Elasticsearch|Airflow|Python|Hadoop|SQL|Kafka,LinkedIn,https://linkedin.com/jobs/de3092,2026-05-16,2026-05-19
DE3093,Data Engineer,Giao Hang Nhanh,Hanoi,30000000.0,56000000.0,VND,2.0,6.0,Full-time,True,"Design, implement and maintain end-to-end scalable data pipelines and modern data warehouse solutions supporting high-volume business operations. Primary technologies include GCP, Spark, Snowflake, AWS.",GCP|Spark|Snowflake|AWS|PostgreSQL|Databricks|Python,ITviec,https://itviec.com/job/de3093,2024-08-28,2024-09-01
DE3094,Senior Data Engineer,VPS Securities,Hanoi,52000000.0,80000000.0,VND,4.0,5.0,Full-time,False,"Architect and optimize high-throughput distributed data systems using Apache Spark, Kafka, and Snowflake/Databricks with strict SLAs. Primary technologies include Terraform, AWS, Databricks, Scala.",Terraform|AWS|Databricks|Scala|Airflow|Azure,ITviec,https://itviec.com/job/de3094,2026-01-24,2026-01-26
DE3095,Data Engineer,VinAI,Ho Chi Minh City,30000000.0,59000000.0,VND,2.0,4.0,Full-time,False,"Manage enterprise ETL/ELT pipelines, dimensional data modeling (Kimball), data quality automation, and performance tuning on cloud databases. Primary technologies include Snowflake, Redshift, Hadoop, AWS.",Snowflake|Redshift|Hadoop|AWS|SQL|dbt|Docker|Kafka|Airflow|Python,LinkedIn,https://linkedin.com/jobs/de3095,2026-05-11,2026-05-16
DE3096,Senior Data Engineer,ACB,Ho Chi Minh City,45000000.0,56000000.0,VND,5.0,7.0,Full-time,False,"Lead the technical design and architectural evolution of enterprise data lakes and data streaming infrastructure for millions of daily active users. Primary technologies include Python, SQL, Azure, Kubernetes.",Python|SQL|Azure|Kubernetes|AWS|GCP,TopDev,https://topdev.vn/job/de3096,2024-08-08,2024-08-09
DE3097,Big Data Engineer,Manulife Vietnam,Ho Chi Minh City,33000000.0,53000000.0,VND,4.0,5.0,Full-time,False,"Maintain distributed computing clusters (Hadoop, Spark, Kafka), tuning shuffle performance, and orchestrating batch ETL workloads. Primary technologies include Spark, Scala, GCP, Airflow.",Spark|Scala|GCP|Airflow|Hive,ITviec,https://itviec.com/job/de3097,2026-08-21,2026-08-24
DE3098,Junior Data Engineer,VinBigData,Ho Chi Minh City,15000000.0,27000000.0,VND,0.0,4.0,Full-time,False,"Entry-level Data Engineer responsible for data cleaning, basic data pipeline maintenance, schema migrations, and assisting BI team. Primary technologies include Spark, Airflow, SQL, MySQL.",Spark|Airflow|SQL|MySQL|AWS|Python|Pandas|Git|PostgreSQL,TopDev,https://topdev.vn/job/de3098,2026-07-24,2026-07-27
DE3099,Junior Data Engineer,Kyanon Digital,Da Nang,15000000.0,32000000.0,VND,0.0,1.0,Full-time,False,"Participate in building and optimizing basic data ingestion pipelines. Work closely with senior engineers to transform raw operational datasets into analytical tables. Primary technologies include dbt, MySQL, Docker, SQL.",dbt|MySQL|Docker|SQL|Pandas|PostgreSQL|Git,TopDev,https://topdev.vn/job/de3099,2025-04-18,2025-04-21
DE3100,Data Engineer,SHB,Ho Chi Minh City,,,VND,3.0,4.0,Full-time,False,"Design, implement and maintain end-to-end scalable data pipelines and modern data warehouse solutions supporting high-volume business operations. Primary technologies include Snowflake, Redshift, Kubernetes, SQL.",Snowflake|Redshift|Kubernetes|SQL|Airflow|AWS|Databricks|Docker,TopDev,https://topdev.vn/job/de3100,2026-08-01,2026-08-05
DE3101,Junior Data Engineer,MSB,Hanoi,12000000.0,23000000.0,VND,0.0,4.0,Part-time,False,"Assist data engineering team in ETL pipeline development, database maintenance, data quality monitoring, and writing SQL transformations. Primary technologies include ETL, Airflow, Pandas, Spark.",ETL|Airflow|Pandas|Spark|SQL|MySQL,TopDev,https://topdev.vn/job/de3101,2026-05-05,2026-05-09
DE3102,Senior Data Engineer,Rikkeisoft,Ho Chi Minh City,55000000.0,77000000.0,VND,5.0,9.0,Full-time,False,"Design highly available, cost-effective data pipelines and lakehouse solutions. Drive data engineering standards, monitoring, and infrastructure as code. Primary technologies include Docker, Terraform, Kafka, Airflow.",Docker|Terraform|Kafka|Airflow|GCP|ClickHouse,TopDev,https://topdev.vn/job/de3102,2026-06-25,2026-06-29
DE3103,Analytics Engineer,FE Credit,Ho Chi Minh City,34000000.0,53000000.0,VND,3.0,4.0,Full-time,False,"Partner with product managers and business stakeholders to design dimensional models and deliver actionable analytical datasets across the organization. Primary technologies include Looker, ClickHouse, Data Modeling, Airflow.",Looker|ClickHouse|Data Modeling|Airflow|Snowflake|Tableau|Power BI|PostgreSQL,TopDev,https://topdev.vn/job/de3103,2025-10-23,2025-10-24
DE3104,Data Engineer,Sun* Inc,Ho Chi Minh City,30000000.0,46000000.0,VND,3.0,7.0,Full-time,True,"Responsible for building and operating real-time and batch data infrastructure, ensuring low latency, data integrity, and high reliability. Primary technologies include Python, PostgreSQL, Azure, Docker.",Python|PostgreSQL|Azure|Docker|Databricks|AWS,ITviec,https://itviec.com/job/de3104,2026-03-25,2026-03-27
DE3105,Data Engineer,Axon Vietnam,Hanoi,23000000.0,49000000.0,VND,2.0,5.0,Contract,True,"Manage enterprise ETL/ELT pipelines, dimensional data modeling (Kimball), data quality automation, and performance tuning on cloud databases. Primary technologies include Python, SQL, Snowflake, PostgreSQL.",Python|SQL|Snowflake|PostgreSQL|Spark|AWS|Airflow,ITviec,https://itviec.com/job/de3105,2026-08-09,2026-08-11
DE3106,Data Engineer,Tiki,Hai Phong,22000000.0,49000000.0,VND,2.0,3.0,Full-time,False,"Responsible for building and operating real-time and batch data infrastructure, ensuring low latency, data integrity, and high reliability. Primary technologies include Spark, Kubernetes, dbt, Docker.",Spark|Kubernetes|dbt|Docker|Python|Airflow|AWS|BigQuery,ITviec,https://itviec.com/job/de3106,2024-09-26,2024-09-29
DE3107,Senior Data Engineer,Lazada Vietnam,Ho Chi Minh City,,,VND,4.0,5.0,Full-time,True,"Design highly available, cost-effective data pipelines and lakehouse solutions. Drive data engineering standards, monitoring, and infrastructure as code. Primary technologies include AWS, Spark, SQL, Kubernetes.",AWS|Spark|SQL|Kubernetes|GCP,VietnamWorks,https://vietnamworks.com/job/de3107,2026-03-01,2026-03-02
DE3108,Junior Data Engineer,TCBS,Ho Chi Minh City,11000000.0,38000000.0,VND,0.0,4.0,Full-time,False,"Assist data engineering team in ETL pipeline development, database maintenance, data quality monitoring, and writing SQL transformations. Primary technologies include AWS, Pandas, SQL, Python.",AWS|Pandas|SQL|Python|PostgreSQL,TopDev,https://topdev.vn/job/de3108,2026-04-29,2026-05-03
DE3109,Data Engineer,Cốc Cốc,Ho Chi Minh City,28000000.0,47000000.0,VND,2.0,5.0,Full-time,False,"Build robust batch and stream processing pipelines using Spark, Airflow, and Cloud data services. Collaborate with data scientists and analysts to provide clean datasets. Primary technologies include Python, Spark, Redshift, AWS.",Python|Spark|Redshift|AWS|Kubernetes,TopDev,https://topdev.vn/job/de3109,2026-03-25,2026-03-27
DE3110,Senior Data Engineer,Rakuten Vietnam,Ho Chi Minh City,,,VND,4.0,7.0,Full-time,False,"Architect and optimize high-throughput distributed data systems using Apache Spark, Kafka, and Snowflake/Databricks with strict SLAs. Primary technologies include BigQuery, Databricks, dbt, GCP.",BigQuery|Databricks|dbt|GCP|Docker|Azure,TopDev,https://topdev.vn/job/de3110,2026-05-02,2026-05-03
DE3111,Senior Data Engineer,FPT Retail,Hanoi,51000000.0,80000000.0,VND,4.0,6.0,Full-time,False,"Architect and optimize high-throughput distributed data systems using Apache Spark, Kafka, and Snowflake/Databricks with strict SLAs. Primary technologies include Docker, Airflow, Snowflake, BigQuery.",Docker|Airflow|Snowflake|BigQuery|dbt|ClickHouse|Python|Kafka,VietnamWorks,https://vietnamworks.com/job/de3111,2026-03-08,2026-03-10
DE3112,Data Engineer,KIDO Group,Hanoi,,,VND,3.0,4.0,Full-time,False,"Design, implement and maintain end-to-end scalable data pipelines and modern data warehouse solutions supporting high-volume business operations. Primary technologies include BigQuery, Hadoop, AWS, Python.",BigQuery|Hadoop|AWS|Python|PostgreSQL|Airflow|dbt,ITviec,https://itviec.com/job/de3112,2025-06-05,2025-06-08
DE3113,Senior Data Engineer,Speranza IT,Da Nang,55000000.0,82000000.0,VND,5.0,9.0,Full-time,False,"Spearhead large-scale data platform modernization, mentor junior data engineers, enforce best practices in CI/CD, data governance, and distributed computing. Primary technologies include Spark, Elasticsearch, Kafka, SQL.",Spark|Elasticsearch|Kafka|SQL|Azure|Snowflake,TopDev,https://topdev.vn/job/de3113,2026-07-26,2026-07-29
DE3114,Junior Data Engineer,Sky Mavis,Can Tho,14000000.0,37000000.0,VND,0.0,1.0,Full-time,False,"Entry-level Data Engineer responsible for data cleaning, basic data pipeline maintenance, schema migrations, and assisting BI team. Primary technologies include Git, Python, PostgreSQL, Docker.",Git|Python|PostgreSQL|Docker|SQL|Linux|AWS|Airflow,LinkedIn,https://linkedin.com/jobs/de3114,2026-03-24,2026-03-27
DE3115,Data Engineer,Enouvo IT Solutions,Ho Chi Minh City,28000000.0,52000000.0,VND,2.0,5.0,Full-time,False,"Manage enterprise ETL/ELT pipelines, dimensional data modeling (Kimball), data quality automation, and performance tuning on cloud databases. Primary technologies include SQL, Airflow, Databricks, Spark.",SQL|Airflow|Databricks|Spark|Python|Hadoop|Kubernetes|PostgreSQL|dbt,LinkedIn,https://linkedin.com/jobs/de3115,2025-10-08,2025-10-12
DE3116,Lead Data Engineer,DXC Technology,Ho Chi Minh City,88000000.0,100000000.0,VND,6.0,7.0,Full-time,False,"Lead a high-performing team of data and analytics engineers, establish engineering excellence, define platform roadmap, and manage cloud infrastructure budgets. Primary technologies include Spark, AWS, Architecture, Java.",Spark|AWS|Architecture|Java|GCP|Flink|Kafka|Presto|Airflow,VietnamWorks,https://vietnamworks.com/job/de3116,2026-08-23,2026-08-27
DE3117,Senior Data Engineer,Viettel Telecom,Hanoi,48000000.0,58000000.0,VND,5.0,6.0,Full-time,False,"Design highly available, cost-effective data pipelines and lakehouse solutions. Drive data engineering standards, monitoring, and infrastructure as code. Primary technologies include Flink, Spark, Snowflake, Databricks.",Flink|Spark|Snowflake|Databricks,LinkedIn,https://linkedin.com/jobs/de3117,2026-05-23,2026-05-28
DE3118,Junior Data Engineer,TCBS,Da Nang,14000000.0,38000000.0,VND,0.0,2.0,Full-time,False,"Participate in building and optimizing basic data ingestion pipelines. Work closely with senior engineers to transform raw operational datasets into analytical tables. Primary technologies include MySQL, Pandas, PostgreSQL, SQL.",MySQL|Pandas|PostgreSQL|SQL|ETL|Git|Spark,TopDev,https://topdev.vn/job/de3118,2026-02-04,2026-02-06
DE3119,Data Engineer,Bitis Vietnam,Ho Chi Minh City,26000000.0,38000000.0,VND,3.0,5.0,Full-time,False,"Build robust batch and stream processing pipelines using Spark, Airflow, and Cloud data services. Collaborate with data scientists and analysts to provide clean datasets. Primary technologies include Spark, PostgreSQL, Snowflake, Kubernetes.",Spark|PostgreSQL|Snowflake|Kubernetes|SQL|AWS|dbt|Python,ITviec,https://itviec.com/job/de3119,2026-05-08,2026-05-13
DE3120,Data Engineer,SmartOSC,Hanoi,30000000.0,54000000.0,VND,2.0,4.0,Full-time,False,"Design, implement and maintain end-to-end scalable data pipelines and modern data warehouse solutions supporting high-volume business operations. Primary technologies include Snowflake, Kafka, AWS, Databricks.",Snowflake|Kafka|AWS|Databricks|PostgreSQL|SQL|Docker|Hive,ITviec,https://itviec.com/job/de3120,2026-04-14,2026-04-15
DE3121,Data Engineer,Lazada Vietnam,Ho Chi Minh City,23000000.0,47000000.0,VND,2.0,4.0,Full-time,False,"Responsible for building and operating real-time and batch data infrastructure, ensuring low latency, data integrity, and high reliability. Primary technologies include Kubernetes, Airflow, Spark, Python.",Kubernetes|Airflow|Spark|Python,ITviec,https://itviec.com/job/de3121,2026-06-29,2026-07-04
DE3122,Data Engineer,NAB Innovation Centre Vietnam,Hanoi,25000000.0,44000000.0,VND,2.0,3.0,Full-time,True,"Build robust batch and stream processing pipelines using Spark, Airflow, and Cloud data services. Collaborate with data scientists and analysts to provide clean datasets. Primary technologies include dbt, Python, SQL, Kubernetes.",dbt|Python|SQL|Kubernetes|Azure|Spark|Hadoop|PostgreSQL|Docker,ITviec,https://itviec.com/job/de3122,2025-07-17,2025-07-21
DE3123,Junior Data Engineer,FPT Retail,Hanoi,11000000.0,31000000.0,VND,0.0,1.0,Contract,False,"Participate in building and optimizing basic data ingestion pipelines. Work closely with senior engineers to transform raw operational datasets into analytical tables. Primary technologies include SQL, ETL, PostgreSQL, Airflow.",SQL|ETL|PostgreSQL|Airflow|Linux|MySQL|dbt|Python|Pandas,ITviec,https://itviec.com/job/de3123,2026-04-14,2026-04-15
DE3124,Data Engineer,Sacombank,Hanoi,25000000.0,37000000.0,VND,3.0,5.0,Full-time,False,"Responsible for building and operating real-time and batch data infrastructure, ensuring low latency, data integrity, and high reliability. Primary technologies include dbt, Azure, Docker, Airflow.",dbt|Azure|Docker|Airflow|Python|GCP|Hive|Snowflake,VietnamWorks,https://vietnamworks.com/job/de3124,2026-08-11,2026-08-13
DE3125,Senior Data Engineer,Sky Mavis,Hanoi,60000000.0,86000000.0,VND,5.0,8.0,Full-time,False,"Lead the technical design and architectural evolution of enterprise data lakes and data streaming infrastructure for millions of daily active users. Primary technologies include Kafka, Python, Elasticsearch, Docker.",Kafka|Python|Elasticsearch|Docker|Terraform|Airflow|BigQuery|Scala,LinkedIn,https://linkedin.com/jobs/de3125,2025-07-29,2025-08-01
DE3126,Senior Data Engineer,VIB Bank,Hanoi,60000000.0,87000000.0,VND,4.0,5.0,Contract,False,"Architect and optimize high-throughput distributed data systems using Apache Spark, Kafka, and Snowflake/Databricks with strict SLAs. Primary technologies include dbt, SQL, Terraform, Azure.",dbt|SQL|Terraform|Azure|Spark|Snowflake,VietnamWorks,https://vietnamworks.com/job/de3126,2026-04-21,2026-04-22
DE3127,Senior Data Engineer,Cốc Cốc,Ho Chi Minh City,44000000.0,69000000.0,VND,4.0,7.0,Full-time,False,"Lead the technical design and architectural evolution of enterprise data lakes and data streaming infrastructure for millions of daily active users. Primary technologies include Spark, dbt, Airflow, Azure.",Spark|dbt|Airflow|Azure|Snowflake|AWS,TopDev,https://topdev.vn/job/de3127,2025-05-28,2025-06-01
DE3128,Junior Data Engineer,HD Bank,Ho Chi Minh City,,,VND,0.0,3.0,Full-time,False,"Entry-level Data Engineer responsible for data cleaning, basic data pipeline maintenance, schema migrations, and assisting BI team. Primary technologies include dbt, Python, AWS, PostgreSQL.",dbt|Python|AWS|PostgreSQL|Spark|Git,ITviec,https://itviec.com/job/de3128,2026-05-03,2026-05-06
DE3129,Big Data Engineer,PNJ,Ho Chi Minh City,33000000.0,54000000.0,VND,3.0,4.0,Full-time,False,"Maintain distributed computing clusters (Hadoop, Spark, Kafka), tuning shuffle performance, and orchestrating batch ETL workloads. Primary technologies include Flink, Spark, GCP, Kafka.",Flink|Spark|GCP|Kafka|AWS|Java|SQL,TopDev,https://topdev.vn/job/de3129,2026-08-03,2026-08-08
DE3130,Senior Data Engineer,Vinhomes,Can Tho,49000000.0,70000000.0,VND,5.0,9.0,Full-time,False,"Design highly available, cost-effective data pipelines and lakehouse solutions. Drive data engineering standards, monitoring, and infrastructure as code. Primary technologies include Airflow, Java, BigQuery, dbt.",Airflow|Java|BigQuery|dbt|Elasticsearch|Azure|Docker,LinkedIn,https://linkedin.com/jobs/de3130,2026-03-24,2026-03-27
